business_status,formatted_address,name,permanently_closed,place_id,plus_code,rating,types,user_ratings_total,opening_hours,tag,price_level,lat,long
CLOSED_TEMPORARILY,"Lane No. 12C, Sanjay Nagar, Mondha, Aurangabad, Maharashtra 431003, India",Meena Masjid Baijipura,TRUE,ChIJTX9AFZ-i2zsRoIsxXJ8qPSE,"{'compound_code': 'V8JW+X5 Aurangabad, Maharashtra', 'global_code': '7JFQV8JW+X5'}",4.6,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",9,-1,mosque,-1,19.8823973,75.3454996
CLOSED_TEMPORARILY,"Central Naka Rd, Altamash Colony, Rahemania Colony, Kiradpura, Aurangabad, Maharashtra 431003, India",Mohmadiya Masjid,TRUE,ChIJ936KuaKi2zsRRMOupFXBzIM,"{'compound_code': 'V9P2+6R Kiradpura, Aurangabad, Maharashtra', 'global_code': '7JFQV9P2+6R'}",4.9,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",23,-1,mosque,-1,19.8855685,75.3520459
CLOSED_TEMPORARILY,"Sharif Colony, Jaswantpura, Aurangabad, Maharashtra 431003, India",Roshan Masjid,TRUE,ChIJfXYmUaGi2zsRREsbkzPdhBM,"{'compound_code': 'V8QW+RJ Jaswantpura, Aurangabad, Maharashtra', 'global_code': '7JFQV8QW+RJ'}",4.4,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",27,-1,mosque,-1,19.8896226,75.3465242
CLOSED_TEMPORARILY,"Aurangabad - Phulambri - Sillod Rd, Babar Colony, Kat Kat Gate, Jaswantpura, Aurangabad, Maharashtra 431003, India",Taha Masjid,TRUE,ChIJD0bxG6Wi2zsRNoWlhmgONFQ,"{'compound_code': 'V9V2+99 Jaswantpura, Aurangabad, Maharashtra', 'global_code': '7JFQV9V2+99'}",4.7,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",39,-1,mosque,-1,19.8934949,75.3509921
CLOSED_TEMPORARILY,"Old Mondha, Mondha, Aurangabad, Maharashtra 431001, India",Habibiya Masjid,TRUE,ChIJ8Wyw0J-i2zsR-acufsSleSw,"{'compound_code': 'V8JR+GP Mondha, Aurangabad, Maharashtra', 'global_code': '7JFQV8JR+GP'}",4.5,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",16,-1,mosque,-1,19.881352,75.341782
CLOSED_TEMPORARILY,"Line Number 20, New Baijipura, Indira Nagar, Mondha, Aurangabad, Maharashtra 431001, India",Rashidiya Masjid,TRUE,ChIJaVAG6Kqj2zsRXGXgCQbzOfA,"{'compound_code': 'V9J2+GW Aurangabad, Maharashtra', 'global_code': '7JFQV9J2+GW'}",4.4,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",7,-1,mosque,-1,19.8813001,75.3523426
CLOSED_TEMPORARILY,"Central Naka Rd, Indira Nagar, M G M, Aurangabad, Maharashtra 431003, India",INAAM UL HASAN MASJID AND MADARSA,TRUE,ChIJpSbSmKKi2zsRszTAYwEsPnM,"{'compound_code': 'V9M2+WG M G M, Aurangabad, Maharashtra', 'global_code': '7JFQV9M2+WG'}",4.4,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",10,-1,mosque,-1,19.8847861,75.3512725
CLOSED_TEMPORARILY,"Plot No.21-A Opp.Prozone Mall, N 1, Cidco, Aurangabad, Maharashtra 431006, India",Masjid (Juma @ 1:30),TRUE,ChIJ0cx-VACj2zsRHVAXsIo3Ltc,"{'compound_code': 'V9GC+H6 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9GC+H6'}",3.7,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",32,-1,mosque,-1,19.876451,75.3706237
CLOSED_TEMPORARILY,"Cidco Rd, Younus Colony, N 10, Cidco, Aurangabad, Maharashtra 431003, India",Arish Masjid,TRUE,ChIJKz7uEaei2zsRCDj5eQ6mbbg,"{'compound_code': 'V8RV+M6 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV8RV+M6'}",4.8,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",168,-1,mosque,-1,19.8917016,75.3430957
CLOSED_TEMPORARILY,"Baijipura Road, near Khad Gate, Aurangabad, Maharashtra 431003, India",HAMZA MASJID,TRUE,ChIJQ3dhI9qj2zsR-_ilhedJjrw,"{'compound_code': 'V8MV+RR Aurangabad, Maharashtra', 'global_code': '7JFQV8MV+RR'}",4.8,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",12,-1,mosque,-1,19.8845429,75.3445045
CLOSED_TEMPORARILY,"Vishalnagar, Nyay Nagar, Aurangabad, Maharashtra 431009, India",Husseniya Masjid,TRUE,ChIJH3y5NYmi2zsRyMNx1Pt6tV8,"{'compound_code': 'V984+VV Nyay Nagar, Aurangabad, Maharashtra', 'global_code': '7JFQV984+VV'}",4.3,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",33,-1,mosque,-1,19.8672201,75.3571263
CLOSED_TEMPORARILY,"3-11-981, Indira Nagar, Mondha, Aurangabad, Maharashtra 431003, India",Tawakkal Masjid,TRUE,ChIJU_li_Jii2zsR2u1Y2kRHsXA,"{'compound_code': 'V8JX+MQ Mondha, Aurangabad, Maharashtra', 'global_code': '7JFQV8JX+MQ'}",5,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",5,-1,mosque,-1,19.8816615,75.3494263
CLOSED_TEMPORARILY,"beside Sir Sayyed College, Nagsen Colony, Kaiser Colony, Mondha, Aurangabad, Maharashtra 431003, India",Bilal Masjid,TRUE,ChIJxU5O_qCi2zsRwnadH2abhF4,"{'compound_code': 'V8PV+QJ Aurangabad, Maharashtra', 'global_code': '7JFQV8PV+QJ'}",4.8,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",11,-1,mosque,-1,19.8869245,75.3440036
CLOSED_TEMPORARILY,"Bhanudas Nagar, Nyay Nagar, Aurangabad, Maharashtra 431001, India",Amanulla masjid,TRUE,ChIJ8RGlpIuj2zsRZAIFsFbMKGM,"{'compound_code': 'V8GW+75 Nyay Nagar, Aurangabad, Maharashtra', 'global_code': '7JFQV8GW+75'}",5,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",2,-1,mosque,-1,19.875637,75.345463
OPERATIONAL,"Shah Bazar, Aurangabad, Maharashtra 431001, India",Noorani SUNNI Masjid,-1,ChIJxe62DQqY2zsRMt4EvN6ydVQ,"{'compound_code': 'V8QR+66 Shah Bazar, Aurangabad, Maharashtra', 'global_code': '7JFQV8QR+66'}",4.7,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",20,{'open_now': True},mosque,-1,19.8881229,75.340616
CLOSED_TEMPORARILY,"Shah Bazar Rd, Labar Colony, Shah Bazar, Aurangabad, Maharashtra 431003, India",Kali Masjid,TRUE,ChIJmRPvIgqY2zsRctUtr1Qrbyw,"{'compound_code': 'V8QQ+FV Shah Bazar, Aurangabad, Maharashtra', 'global_code': '7JFQV8QQ+FV'}",4.8,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",61,-1,mosque,-1,19.8886447,75.3396302
CLOSED_TEMPORARILY,"665, Arunodaya Colony, Savarkar Nagar, N 5, Cidco Savarkar Nagar, Gulmohar, Sahyadri Nagar, N 5, Cidco, Aurangabad, Maharashtra 431003, India",Khadariya Masjid(Daargah Syed Alauddin Rh),TRUE,ChIJ7WP2ZpSi2zsREhx_2Vu7b-8,"{'compound_code': 'V9J6+7C Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9J6+7C'}",3.7,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",3,-1,mosque,-1,19.8806298,75.3610859
CLOSED_TEMPORARILY,"Road, Baijipura, Indira Nagar, Mondha, Aurangabad, Maharashtra 431003, India",Raheema Masjid,TRUE,ChIJFy3MUjaj2zsRoHg9OLOeTGs,"{'compound_code': 'V8MX+P3 Aurangabad, Maharashtra', 'global_code': '7JFQV8MX+P3'}",0,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,mosque,-1,19.8843244,75.3476615
OPERATIONAL,"yashodhan complex, opp. reliance mall, beside mongines cake shop, Garkheda, Aurangabad, Maharashtra 431009, India",AMBICA HOTSPOT,-1,ChIJSyjIBqKj2zsR63FkMcrYTYw,"{'compound_code': 'V974+Q8 Garkheda, Aurangabad, Maharashtra', 'global_code': '7JFQV974+Q8'}",5,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,{'open_now': True},restaurant,-1,19.8644542,75.3557927
OPERATIONAL,"Nava Mondha, Mondha, Aurangabad, Maharashtra 431001, India",Goli Vada Pav - Adalat Road,-1,ChIJJ_7_q3SY2zsRuYFL1xvcSrs,"{'compound_code': 'V8MP+48 Mondha, Aurangabad, Maharashtra', 'global_code': '7JFQV8MP+48'}",3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",5,{'open_now': True},restaurant,-1,19.882752,75.335751
OPERATIONAL,"MIDC Industrial Area, MIDC, Aurangabad, Maharashtra 431006, India",Gionee,-1,ChIJq6qqOsei2zsRXi5vMWLYVBg,"{'compound_code': 'V9R8+VM MIDC, Aurangabad, Maharashtra', 'global_code': '7JFQV9R8+VM'}",4,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,{'open_now': True},restaurant,-1,19.8922418,75.3667229
OPERATIONAL,"CANNOUGHT MARKET, Wankhede Nagar, Cidco, Aurangabad, Maharashtra 431003, India",Goli Vada Pav Pvt Ltd,-1,ChIJaW2PRrW92zsRZiAQ8uigeBc,"{'compound_code': 'W87W+6R Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQW87W+6R'}",0,"['restaurant', 'food', 'point_of_interest', 'establishment']",0,-1,restaurant,-1,19.9131135,75.347048
OPERATIONAL,"Daultabad T point, Maharashtra 431005, India",Tinu's Family Garden restaurant,-1,ChIJvcLeHyOR2zsRqrlIFvpM3i8,"{'compound_code': 'W68M+39 Wanjarwadi, Maharashtra', 'global_code': '7JFQW68M+39'}",5,"['restaurant', 'food', 'point_of_interest', 'establishment']",4,-1,restaurant,-1,19.9152454,75.233392
OPERATIONAL,"MIDC Industrial Area, Chilkalthana, Aurangabad, Maharashtra 431006, India",Subway,-1,ChIJhVRNTu6i2zsRKSx_3cTTSS8,"{'compound_code': 'V9GF+M3 Chilkalthana, Aurangabad, Maharashtra', 'global_code': '7JFQV9GF+M3'}",4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3,-1,restaurant,2,19.8766299,75.3727338
OPERATIONAL,"Plot No. 319, N-3, Cidco,, Jalna Road, Opposite Hotel Lemon Tree, Aurangabad, Maharashtra 431210, India",Baker's Lounge (Cidco),-1,ChIJOyyNofKi2zsRHA6ADKk4jK4,"{'compound_code': 'V9F8+F9 Aurangabad, Maharashtra', 'global_code': '7JFQV9F8+F9'}",3.6,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",108,{'open_now': True},restaurant,2,19.8736878,75.3658971
OPERATIONAL,"Bajrang Chowk Rd, Shivdatta Housing Society, N 8, Cidco, Aurangabad, Maharashtra 431003, India",Vijay Snacks Corner,-1,ChIJEbXotL6i2zsRzPXKZiaMCxg,"{'compound_code': 'V9R5+6R Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9R5+6R'}",3.5,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",11,{'open_now': True},restaurant,-1,19.8905299,75.359511
OPERATIONAL,"Waluj, Wadgaon Kolhati, Maharashtra 431133, India",5star Chicken Shop,-1,ChIJDYY5OdOb2zsRptz5_vLUr6k,"{'compound_code': 'V62R+84 Waluj, Aurangabad, Maharashtra', 'global_code': '7JFQV62R+84'}",4,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,{'open_now': True},restaurant,-1,19.8508383,75.2403617
OPERATIONAL,"State Highway 60, Ahmednagar - Aurangabad Road, CIDCO Waluj Mahanagar 2, Waluj, Aurangabad, Maharashtra 414603, India",Hotel Sri Datta Digambar,-1,ChIJLdCDw9V92zsRoKaEyD5--4M,"{'compound_code': 'H2M2+M2 Jalke Bk., Maharashtra', 'global_code': '7JFQH2M2+M2'}",4,"['restaurant', 'food', 'point_of_interest', 'establishment']",1053,{'open_now': True},restaurant,2,19.5841884,75.0000012
OPERATIONAL,"Shivrai, Maharashtra 431133, India",Hotel Vaishnvi & Family Restaurant,-1,ChIJkcjzBIuc2zsRmsqRu8_xDek,"{'compound_code': 'Q5JX+94 Shivrai, Maharashtra', 'global_code': '7JFQQ5JX+94'}",3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",15,-1,restaurant,-1,19.7809351,75.1978373
OPERATIONAL,"Aurangabad - Ahmednagar - Pune Hwy, Zapwadi, Maharashtra 414607, India",Vithal Kamats Restaurant,-1,ChIJbxmw0rWY3DsRTT1j-mlH9yI,"{'compound_code': '8VJ9+5H Zapwadi, Maharashtra', 'global_code': '7JFP8VJ9+5H'}",4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",66,{'open_now': True},restaurant,2,19.3303812,74.8689403
OPERATIONAL,"Gut no 159/163, Shendra Jahangir, Maharashtra 431005, India",KNK Highway Diner Multicuisine kitchen and bar.,-1,ChIJp0Ix_F2k2zsRddSZDnPF4zk,"{'compound_code': 'VF75+M4 Hirapur, Maharashtra', 'global_code': '7JFQVF75+M4'}",3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",242,{'open_now': True},restaurant,2,19.8641372,75.4578164
OPERATIONAL,"Shop No. C/17, Sureshdada Jain, Bhajipala Market, Aurangabad - Ajanta - Jalgaon Rd, Jalgaon, Maharashtra 425003, India",Omkar restaurant,-1,ChIJa5CIcv4O2TsRnt8Bo_0MUWc,"{'compound_code': 'XHWH+8Q Jalgaon, Maharashtra', 'global_code': '7JGQXHWH+8Q'}",4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",5,{'open_now': False},restaurant,-1,20.9958333,75.5793888
OPERATIONAL,"newasa,, Nagpur - Aurangabad Hwy, Maharashtra 444110, India",Hotel Lakshmi (pure veg family restaurant),-1,ChIJYVHl2HMz0TsRw33nw4uWE9s,"{'compound_code': 'HFV3+G4 Vilegaon, Maharashtra', 'global_code': '7JGVHFV3+G4'}",3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",15,{'open_now': True},restaurant,-1,20.5938302,77.4528506
CLOSED_TEMPORARILY,"Supari Hanuman Rd, Machali Khadak, Gulmandi, Shahgunj, Aurangabad, Maharashtra 431001, India",Encore Creative Events,TRUE,ChIJtfkPeA2Y2zsR1NQfvMjIa3o,"{'compound_code': 'V8PJ+64 Aurangabad, Maharashtra', 'global_code': '7JFQV8PJ+64'}",4.4,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",537,-1,tourist_attraction,-1,19.8855033,75.3303515
CLOSED_TEMPORARILY,"Satara, Aurangabad, Maharashtra 431005, India",Shri Khandoba,TRUE,ChIJbe59sJaY2zsRvjEExMGBpVg,"{'compound_code': 'R8RF+8V Satara, Aurangabad, Maharashtra', 'global_code': '7JFQR8RF+8V'}",4.5,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",847,-1,tourist_attraction,-1,19.8408362,75.3247343
OPERATIONAL,"University Road, Jubilee Park, Aurangabad, Maharashtra 431004, India",Govt Medical College & Hospital Aurangabad,-1,ChIJh5TcyLSZ2zsRyfjmt0UCCbE,"{'compound_code': 'V8Q9+X7 Aurangabad, Maharashtra', 'global_code': '7JFQV8Q9+X7'}",4.2,"['hospital', 'health', 'point_of_interest', 'establishment']",139,{'open_now': True},tourist_attraction,-1,19.8899963,75.3181535
CLOSED_TEMPORARILY,"Dr Rafiq Zakaria Marg, Chatrapathi Nagar, Cidco, Aurangabad, Maharashtra 431003, India",Salim Ali Park,TRUE,ChIJOb_rFweY2zsR_OS1VPAq_1c,"{'compound_code': 'V8XQ+PJ Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV8XQ+PJ'}",4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",242,-1,tourist_attraction,-1,19.8993267,75.3390771
CLOSED_TEMPORARILY,"ulkanagri, near jai vishvabharti colony, Aurangabad, India",Bharat Mata Mandir,TRUE,ChIJ360Ew36Y2zsR-7B8HGOJzFs,"{'compound_code': 'V87P+RX Aurangabad, Maharashtra', 'global_code': '7JFQV87P+RX'}",4.5,"['hindu_temple', 'tourist_attraction', 'museum', 'place_of_worship', 'point_of_interest', 'establishment']",51,-1,tourist_attraction,-1,19.8645796,75.3374359
CLOSED_TEMPORARILY,"Samadhan Colony, Konkanwadi, Aurangabad, Maharashtra 431005, India",Mahadev Temple,TRUE,ChIJnWwyHGiY2zsRufxFo56Eojg,"{'compound_code': 'V8C9+JC Konkanwadi, Aurangabad, Maharashtra', 'global_code': '7JFQV8C9+JC'}",4.6,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",78,-1,tourist_attraction,-1,19.8715989,75.318534
OPERATIONAL,"Shop No 17, opp, Dr Bhapkar Marg, near Vedant Nagar, Rajnagar, MIDC, Police Station, Aurangabad, Maharashtra 431001, India",Ajanta Ellora Taxi,-1,ChIJeRIZN1mY2zsRCyMj3W5Oblk,"{'compound_code': 'V866+QJ Aurangabad, Maharashtra', 'global_code': '7JFQV866+QJ'}",4.3,"['car_rental', 'tourist_attraction', 'taxi_stand', 'travel_agency', 'point_of_interest', 'establishment']",24,{'open_now': True},tourist_attraction,-1,19.8619313,75.3115201
OPERATIONAL,"New Usmanpura, Pannalal Nagar, Aurangabad, Maharashtra 431005, India",National Flag Post,-1,ChIJe3yFwm-Y2zsR_W-Z4Hb3mpQ,"{'compound_code': 'V8CH+XF Aurangabad, Maharashtra', 'global_code': '7JFQV8CH+XF'}",4.7,"['post_office', 'finance', 'point_of_interest', 'establishment']",37,-1,tourist_attraction,-1,19.8724111,75.3287468
CLOSED_TEMPORARILY,"near,hotel holiday era oppsite railway station, Aurangabad, Maharashtra 431005, India",Aurangabad Rent Taxi Car,TRUE,ChIJ_5wzLlmY2zsRyf2sBdYPQE8,"{'compound_code': 'V866+HJ Aurangabad, Maharashtra', 'global_code': '7JFQV866+HJ'}",4.8,"['point_of_interest', 'establishment']",10,-1,tourist_attraction,-1,19.8613962,75.3115379
OPERATIONAL,"Standard Silk Mills Compound Paithan Road, near flyover, Aurangabad, Maharashtra 431136, India",STANDARD SILK MILLS,-1,ChIJvU9SKVaY2zsRlFhzr_O6JU8,"{'compound_code': 'V843+X5 Aurangabad, Maharashtra', 'global_code': '7JFQV843+X5'}",5,"['tourist_attraction', 'point_of_interest', 'store', 'establishment']",7,{'open_now': False},tourist_attraction,-1,19.857463,75.3029251
CLOSED_TEMPORARILY,"Office No 2 Lokshahi Colony N-2 CIDCO, Aurangabad, Maharashtra 431006, India",Aurangabad Airport Taxi & car rental service,TRUE,ChIJNd4TJfai2zsRrRT9K8gL1m4,"{'compound_code': 'V97C+CX Aurangabad, Maharashtra', 'global_code': '7JFQV97C+CX'}",4.6,"['travel_agency', 'point_of_interest', 'establishment']",149,-1,tourist_attraction,-1,19.863545,75.372439
OPERATIONAL,"Sara Raaj Nagar, Garkheda, Aurangabad, Maharashtra 431007, India",Gajanan Maharaj Mandir,-1,ChIJ_____2Ki2zsRJlqWorguqTI,"{'compound_code': 'V954+F8 Garkheda, Aurangabad, Maharashtra', 'global_code': '7JFQV954+F8'}",4.5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",232,-1,tourist_attraction,-1,19.8586599,75.3557935
-1,"Panchakki, Aurangabad, Maharashtra, India",Panchakki,-1,ChIJnT7uqz2Y2zsR-T7CPCkF3ys,-1,-1,"['neighborhood', 'political']",-1,-1,tourist_attraction,-1,19.889924,75.3151619
OPERATIONAL,"Old City, Khuldabad, Maharashtra 431101, India",Tomb of Mughal Emperor Aurangzeb,-1,ChIJ0xvHNjeS2zsR5B7gzmP8C-0,"{'compound_code': '254R+2H Khuldabad, Maharashtra', 'global_code': '7JGQ254R+2H'}",4.4,"['mosque', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",1811,{'open_now': True},tourist_attraction,-1,20.0050453,75.1914023
OPERATIONAL,"Taj Hotel, IHM, 1st Floor, Salman Function Hall Building, Opposite Delhi Gate, Azad college Road, Aurangabad, Maharashtra 431001, India",Blue Stone Delhi Gate Aurangabad,-1,ChIJkf0LS_eZ2zsRFmH685RJSQY,"{'compound_code': 'V8XQ+68 Aurangabad, Maharashtra', 'global_code': '7JFQV8XQ+68'}",3.5,"['tourist_attraction', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,{'open_now': True},tourist_attraction,-1,19.8980173,75.3382613
CLOSED_TEMPORARILY,"Shop no 25, Cosmo Avenue, complex, Central Bus Stand Rd, opp. Baba Petrol Pump, Pushpa Nagari, Aurangabad, Maharashtra 431001, India",Eagle Travel || Car Service | Car On Rent,TRUE,ChIJVVWVMUKY2zsRY5lhXZ-o4NY,"{'compound_code': 'V8F8+W5 Pushpa Nagari, Aurangabad, Maharashtra', 'global_code': '7JFQV8F8+W5'}",3.4,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",16,-1,tourist_attraction,-1,19.8747868,75.3154352
